id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg,region
203657,W10,1.0,1,YES,500-999 sqft,N,No,5.0,2,423.0,617000.0,43.66341875911212,-79.420365316592,21
261018,W10,2.0,2,No,500-999 sqft,Yes,S,2.0,6,632.0,672000.0,43.66636441891691,-79.40259398283867,12
679917,W10,3.0,2,No,500-999 sqft,N,S,6.0,4,436.0,703000.0,43.66525681185178,-79.39699069713213,24
477111,W13,2.0,2,YES,,Yes,No,55.0,6,505.0,774000.0,43.65305314045417,-79.3876067895445,10
817679,W11,1.0,1,No,500-999 sqft,N,S,23.0,65,331.0,481000.0,43.66953782746224,-79.36536700633911,2
639403,W13,1.0,1,YES,0-499 sqft,Yes,E,6.0,2,426.0,459000.0,43.63238052800194,-79.42433137799173,0
962359,W13,,2,No,500-999 sqft,Yes,No,20.0,26,489.0,689000.0,43.64987863028813,-79.38891824927462,10
520821,W10,0.0,1,No,0-499 sqft,Yes,E,10.0,5,418.0,568000.0,43.669476384832286,-79.39287273527314,1
254195,W10,2.0,2,YES,500-999 sqft,N,S,7.0,5,1051.0,991000.0,43.66522759225261,-79.41471702116432,4
883182,W10,1.0,2,No,0-499 sqft,N,We,9.0,10,689.0,629000.0,43.660291271598815,-79.39383433026774,24
161297,W13,1.0,2,YES,0-499 sqft,Yes,No,19.0,8,366.0,534000.0,43.64547480334284,-79.39632431537443,3
640005,W10,1.0,2,YES,500-999 sqft,N,E,24.0,15,643.0,591000.0,43.66667276827407,-79.40468641199023,12
449193,W10,2.0,1,YES,1000-1499 sqft,Yes,No,,3,948.0,951000.0,43.67841802999542,-79.37612374297817,20
401284,W10,1.0,1,No,0-499 sqft,Yes,No,,1,561.0,656000.0,43.68675449413716,-79.36301232401058,15
657354,W11,2.0,2,YES,2000-2499 sqft,N,S,27.0,14,2183.0,2768000.0,43.66685307064971,-79.37402082829071,19
548507,W10,1.0,1,YES,500-999 sqft,Yes,S,10.0,14,531.0,686000.0,43.67181013031483,-79.4078427107261,12
380539,W10,1.0,1,No,0-499 sqft,N,S,2.0,12,487.0,704000.0,43.68108206284207,-79.37304113549436,20
294130,W10,1.0,1,YES,500-999 sqft,N,No,10.0,6,771.0,1003000.0,43.69037607664129,-79.38754564654874,14
638279,W13,1.0,1,YES,500-999 sqft,N,S,7.0,7,280.0,406000.0,43.644946848826514,-79.40406395874336,23
361886,W13,2.0,2,No,500-999 sqft,N,S,4.0,6,895.0,731000.0,43.64673860504794,-79.39913801368705,9
378226,W13,2.0,2,No,1000-1499 sqft,Yes,S,7.0,5,1580.0,1606000.0,43.64524467832136,-79.40225647060798,23
425235,W10,2.0,2,No,1000-1499 sqft,N,E,13.0,5,1040.0,1144000.0,43.6596023851576,-79.39948199850433,22
581262,W13,2.0,2,YES,0-499 sqft,N,We,6.0,15,400.0,709000.0,43.63020884982954,-79.41590467407407,7
580681,W10,1.0,1,YES,500-999 sqft,N,We,11.0,11,729.0,621000.0,43.65244184539672,-79.41022127103037,17
227262,W13,2.0,1,No,500-999 sqft,N,E,5.0,1,493.0,631000.0,43.64837482891136,-79.36274912133636,6
837521,W13,2.0,2,No,0-499 sqft,N,S,1.0,10,299.0,464000.0,43.63956472462068,-79.4062878910092,23
587733,W10,1.0,1,No,,N,S,8.0,6,844.0,1220000.0,43.65552290552569,-79.41364116722669,4
745278,W10,1.0,1,No,0-499 sqft,Yes,We,9.0,2,486.0,470000.0,43.65967459728886,-79.39757858594795,24
352612,W13,3.0,2,No,500-999 sqft,Yes,S,46.0,0,686.0,909000.0,43.64151516050537,-79.39760010329262,3
172352,W11,2.0,2,No,1500-1999 sqft,Yes,No,14.0,15,2108.0,2475000.0,43.662237658723015,-79.3759521655218,19
860943,W10,1.0,1,YES,500-999 sqft,Yes,S,0.0,15,735.0,679000.0,43.68405224949424,-79.39078456928807,14
492811,W11,2.0,2,No,500-999 sqft,N,S,14.0,5,741.0,1124000.0,43.65697382265277,-79.36056323379908,16
944164,W13,1.0,1,No,0-499 sqft,Yes,S,5.0,2,562.0,590000.0,43.63389040779192,-79.40454608906322,13
680795,W13,2.0,2,No,500-999 sqft,Yes,S,4.0,13,404.0,544000.0,43.628281778224014,-79.41018007684828,7
783625,W13,3.0,3,No,500-999 sqft,Yes,S,63.0,1,659.0,1089000.0,43.64549551381928,-79.39124299086133,3
996689,W13,2.0,2,No,0-499 sqft,N,S,36.0,1,399.0,444000.0,43.62692593123381,-79.41936620541934,0
528350,W13,3.0,2,No,500-999 sqft,N,E,7.0,0,544.0,641000.0,43.64842294014728,-79.3888185864262,10
560716,W11,1.0,1,YES,500-999 sqft,Yes,E,0.0,5,585.0,657000.0,43.65428775840704,-79.366593786942,6
588441,W10,3.0,2,No,4000+ sqft,Yes,E,6.0,10,4076.0,4227000.0,43.68941601921187,-79.37195342687309,15
701160,W11,1.0,1,No,500-999 sqft,Yes,S,6.0,11,389.0,532000.0,43.66042556485409,-79.37226830713016,19
205090,W13,1.0,1,YES,500-999 sqft,Yes,S,16.0,10,532.0,709000.0,43.640539341341054,-79.42486086413436,0
109224,W13,1.0,1,YES,500-999 sqft,Yes,S,3.0,3,746.0,625000.0,43.64830241456163,-79.36657078735891,6
118954,W11,0.0,1,No,0-499 sqft,Yes,No,8.0,23,357.0,577000.0,43.64902286071063,-79.37394056668552,6
914220,W11,1.0,1,No,500-999 sqft,Yes,No,8.0,5,341.0,473000.0,43.65391057377912,-79.35723683878787,11
166400,W13,1.0,1,YES,500-999 sqft,Yes,No,16.0,17,440.0,668000.0,43.6287326226133,-79.42067078368011,0
671704,W13,1.0,1,No,500-999 sqft,N,S,28.0,2,401.0,516000.0,43.64554599115441,-79.41597352586183,17
235858,W13,1.0,1,No,0-499 sqft,Yes,No,29.0,12,408.0,386000.0,43.630300279029456,-79.41222567348242,7
442145,W13,1.0,1,No,0-499 sqft,Yes,S,17.0,20,407.0,382000.0,43.63118853068664,-79.40200701319775,13
532720,W11,1.0,1,YES,500-999 sqft,Yes,No,62.0,11,872.0,1134000.0,43.66258151899426,-79.38503806975925,24
323775,W11,1.0,1,No,500-999 sqft,Yes,We,18.0,12,405.0,581000.0,43.65597279588496,-79.35476342632874,11
651686,W13,1.0,1,No,500-999 sqft,N,S,22.0,3,844.0,631000.0,43.63934434694062,-79.39025338568409,3
630904,W11,1.0,1,YES,500-999 sqft,N,E,5.0,4,473.0,677000.0,43.6615775243676,-79.38310100580534,19
810340,W10,2.0,2,No,1500-1999 sqft,Yes,S,4.0,0,1490.0,1930000.0,43.67526482292974,-79.3636810230931,20
295025,W11,1.0,1,No,500-999 sqft,Yes,S,7.0,8,529.0,566000.0,43.65241198987457,-79.38152989574712,10
577275,W10,1.0,2,YES,0-499 sqft,N,E,26.0,7,434.0,618000.0,43.66550495465051,-79.39401470567363,24
291797,W10,1.0,1,YES,0-499 sqft,N,S,1.0,2,344.0,626000.0,43.66572240035036,-79.42655051451366,21
299350,W10,2.0,2,No,1500-1999 sqft,Yes,No,6.0,10,915.0,1383000.0,43.676108929649445,-79.36762535684753,20
791345,W10,1.0,1,No,0-499 sqft,N,No,5.0,1,410.0,526000.0,43.66713002087807,-79.42593236192747,21
340533,W10,1.0,1,YES,500-999 sqft,Yes,We,1.0,9,660.0,856000.0,43.663967863918,-79.4163740499587,4
863745,W10,3.0,2,No,2500-2999 sqft,N,S,16.0,18,2504.0,3371000.0,43.66674158517606,-79.40539304600844,12
149087,W13,1.0,1,YES,0-499 sqft,N,No,7.0,3,391.0,445000.0,43.649309390073,-79.42183692861109,17
384322,W10,1.0,1,No,500-999 sqft,N,E,1.0,0,577.0,722000.0,43.659611783093055,-79.39642909360285,24
890623,W10,1.0,1,No,0-499 sqft,Yes,S,28.0,3,502.0,438000.0,43.69030134473137,-79.36386695883279,15
742326,W11,3.0,2,No,5500-3999 sqft,N,No,27.0,3,2303.0,3720000.0,43.65257076168303,-79.37571993194855,19
329144,W13,2.0,2,No,1500-1999 sqft,N,E,6.0,11,2100.0,2006000.0,43.63407548495025,-79.42231171301562,0
651012,W10,1.0,1,YES,500-999 sqft,Yes,S,6.0,11,551.0,736000.0,43.663048580576856,-79.40256552191815,22
297889,W10,1.0,1,YES,500-999 sqft,Yes,No,7.0,23,1009.0,1204000.0,43.66056542260891,-79.40807580660731,22
315563,W13,1.0,1,No,0-499 sqft,Yes,S,46.0,0,255.0,445000.0,43.63852652182688,-79.39511885808633,3
122377,W10,1.0,1,No,500-999 sqft,N,No,7.0,4,435.0,570000.0,43.67717850711609,-79.39548435318399,1
702795,W10,3.0,2,No,500-999 sqft,Yes,No,12.0,25,977.0,,43.676751956635016,-79.39474246880775,1
445755,W13,1.0,1,No,0-499 sqft,Yes,E,2.0,4,401.0,502000.0,43.6519667314331,-79.40732302773718,22
251269,W13,0.0,1,No,0-499 sqft,N,S,59.0,0,310.0,408000.0,43.64692421078831,-79.38650822877068,10
879719,W10,1.0,1,YES,500-999 sqft,N,S,2.0,0,392.0,650000.0,43.667111296652486,-79.41567546285908,21
347637,W10,1.0,1,YES,500-999 sqft,Yes,S,7.0,32,1424.0,763000.0,43.68782028579559,-79.375701732151,5
343074,W13,2.0,2,YES,1000-1499 sqft,Yes,S,5.0,4,1164.0,1276000.0,43.64547079817718,-79.41482169044606,17
850374,W13,1.0,1,No,0-499 sqft,Yes,S,5.0,2,380.0,323000.0,43.63661914721787,-79.42369807851833,0
217572,W13,2.0,2,No,500-999 sqft,Yes,S,4.0,2,733.0,854000.0,43.64708484539149,-79.4145204497084,17
686593,W13,1.0,1,YES,500-999 sqft,N,No,18.0,16,586.0,681000.0,43.64177562781238,-79.38964147953621,3
340257,W10,0.0,1,No,0-499 sqft,Yes,No,27.0,1,315.0,461000.0,43.67747906232281,-79.39454570057154,1
322132,W10,1.0,1,No,500-999 sqft,Yes,No,4.0,1,612.0,619000.0,43.65184705843387,-79.40414815443836,9
387705,W13,2.0,3,No,500-999 sqft,N,S,37.0,6,366.0,644000.0,43.64865124513295,-79.39941650360456,9
660612,W10,1.0,1,No,0-499 sqft,Yes,S,22.0,5,521.0,404000.0,43.692740035894566,-79.38088983896097,5
815559,W13,2.0,3,No,0-499 sqft,N,S,3.0,12,548.0,425000.0,43.64061720921336,-79.39722702857412,3
162666,W11,1.0,1,No,500-999 sqft,Yes,No,18.0,17,363.0,578000.0,43.66595386500393,-79.37748943131805,19
208212,W10,3.0,3,No,500-999 sqft,N,S,4.0,4,545.0,659000.0,43.66470234885129,-79.41434061841764,4
402706,W13,3.0,2,No,1000-1499 sqft,Yes,No,21.0,6,819.0,997000.0,43.65049096983023,-79.40778629239193,23
312156,W10,2.0,2,No,500-999 sqft,N,S,28.0,9,846.0,1030000.0,43.67990416488819,-79.37922952044751,14
267489,W10,,2,No,500-999 sqft,Yes,No,27.0,31,,1127000.0,43.67475671047591,-79.39931430686002,1
417090,W10,3.0,3,No,500-999 sqft,N,No,1.0,4,661.0,1099000.0,43.65812511929128,-79.38540907197833,10
684958,W13,2.0,3,No,0-499 sqft,N,S,8.0,28,439.0,426000.0,43.64692190968504,-79.4064065895081,23
959979,W13,0.0,1,No,500-999 sqft,Yes,No,1.0,0,349.0,423000.0,43.63524600150085,-79.42073804951275,0
162232,W10,2.0,2,No,500-999 sqft,Yes,E,2.0,11,732.0,912000.0,43.684244840104434,-79.38525729326321,14
207093,W10,2.0,2,No,500-999 sqft,N,E,66.0,9,455.0,588000.0,43.66498220082463,-79.4038828639871,12
213723,W10,3.0,3,No,1000-1499 sqft,Yes,E,18.0,9,1196.0,1707000.0,43.6917301490801,-79.36840604993711,15
438859,W13,1.0,1,YES,500-999 sqft,N,S,4.0,1,347.0,564000.0,43.63546739441709,-79.40980198033976,7
875527,W13,1.0,2,No,,N,We,,3,497.0,557000.0,43.63991802778597,-79.41850758077128,0
961603,W10,2.0,3,YES,500-999 sqft,Yes,S,12.0,0,514.0,699000.0,43.68007418082792,-79.38572230628411,14
379828,W10,1.0,1,YES,500-999 sqft,Yes,No,9.0,3,472.0,634000.0,43.68745969405808,-79.38281419005516,5
110847,W13,1.0,1,YES,0-499 sqft,N,S,4.0,5,404.0,425000.0,43.65093876645939,-79.39738670004766,9
153165,W10,1.0,1,YES,500-999 sqft,Yes,No,3.0,7,508.0,619000.0,43.69074636835917,-79.37930357129281,5
244083,W10,1.0,2,YES,500-999 sqft,Yes,S,6.0,2,451.0,671000.0,43.67159987564319,-79.39150342837274,1
385582,W13,1.0,1,No,0-499 sqft,Yes,No,9.0,2,603.0,535000.0,43.65150865710648,-79.40175191965811,9
607801,W10,2.0,2,No,2000-2499 sqft,N,No,53.0,15,1165.0,1537000.0,43.68371993420683,-79.38801424766528,14
445832,W10,2.0,2,YES,1500-1999 sqft,N,No,11.0,2,1221.0,1656000.0,43.66796895802866,-79.40138736473754,12
964716,W10,3.0,3,No,2000-2499 sqft,Yes,No,13.0,11,2094.0,2978000.0,43.661704379438994,-79.41300077139077,4
391064,W11,2.0,2,YES,1000-1499 sqft,Yes,S,1.0,1,1680.0,1272000.0,43.655616530981625,-79.35980849995161,16
766816,W10,2.0,2,YES,500-999 sqft,Yes,No,16.0,9,407.0,742000.0,43.653651281869806,-79.40721035603272,22
183117,W11,1.0,1,No,,Yes,We,12.0,25,682.0,626000.0,43.665648932619376,-79.35858785553278,16
358245,W11,1.0,1,YES,500-999 sqft,N,We,20.0,6,746.0,694000.0,43.653042698549626,-79.36741962271803,6
132887,W13,2.0,3,No,500-999 sqft,N,S,4.0,19,561.0,803000.0,43.65182417487625,-79.395394644539,9
968258,W11,3.0,2,No,2000-2499 sqft,Yes,No,35.0,4,1735.0,2392000.0,43.66866096447691,-79.36302065803179,2
796385,W13,2.0,2,No,1500-1999 sqft,Yes,S,10.0,18,1334.0,1546000.0,43.64999013890913,-79.41441826130354,17
583068,W13,1.0,1,YES,0-499 sqft,N,S,7.0,15,488.0,481000.0,43.6463908018743,-79.40761139682203,23
970778,W10,1.0,2,YES,500-999 sqft,Yes,We,7.0,7,599.0,667000.0,43.66096076272754,-79.42510519608194,21
768265,W10,2.0,2,No,500-999 sqft,N,We,13.0,2,609.0,740000.0,43.65028686069769,-79.41664577346675,17
706607,W13,1.0,1,YES,500-999 sqft,Yes,S,14.0,9,413.0,623000.0,43.637431396705566,-79.41246740613062,7
101031,W13,3.0,3,No,500-999 sqft,Yes,E,16.0,3,749.0,978000.0,43.64669007707301,-79.38382097163115,18
347661,W10,1.0,1,YES,500-999 sqft,Yes,We,9.0,8,635.0,867000.0,43.67253659001332,-79.38456865933355,8
619354,W10,1.0,1,YES,500-999 sqft,N,S,16.0,3,558.0,845000.0,43.664911961763394,-79.41822013631622,21
258791,W10,1.0,2,No,500-999 sqft,Yes,No,9.0,15,366.0,504000.0,43.67046420776617,-79.4029202563619,12
223734,W10,2.0,3,YES,500-999 sqft,Yes,We,5.0,15,725.0,908000.0,43.66369403089066,-79.396234578572,24
101158,W10,1.0,1,YES,0-499 sqft,Yes,No,13.0,9,552.0,495000.0,43.68928977967896,-79.37649981574212,5
484937,W10,1.0,1,YES,0-499 sqft,N,S,8.0,15,347.0,588000.0,43.66351044542613,-79.40939440412927,12
469117,W10,2.0,1,No,2000-2499 sqft,Yes,S,27.0,7,1942.0,1846000.0,43.658701015439085,-79.40859969169017,22
799149,W10,2.0,2,No,1000-1499 sqft,N,S,9.0,4,906.0,930000.0,43.67402648521822,-79.37154792663682,20
119300,W10,3.0,2,No,1000-1499 sqft,N,E,9.0,8,709.0,1049000.0,43.658288756694674,-79.39814145221521,9
536591,W11,2.0,2,No,2500-2999 sqft,Yes,No,3.0,2,5395.0,3820000.0,43.672556297014765,-79.37155308603212,20
563683,W11,1.0,1,YES,500-999 sqft,Yes,S,16.0,8,516.0,661000.0,43.661140357775466,-79.36452280047718,16
927278,W13,2.0,2,No,1500-1999 sqft,Yes,S,8.0,9,1703.0,1919000.0,43.647459353853286,-79.36932902540597,6
750072,W10,2.0,2,No,5500-3999 sqft,Yes,S,4.0,4,2288.0,3478000.0,43.68203463229392,-79.37657306969976,5
664205,W10,1.0,1,YES,1000-1499 sqft,N,E,1.0,31,1273.0,1304000.0,43.67854645811734,-79.38568851935031,14
821678,W13,2.0,2,No,1500-1999 sqft,Yes,E,3.0,4,701.0,,43.64665933461555,-79.4013389614218,23
496160,W13,1.0,1,No,0-499 sqft,Yes,No,36.0,3,,340000.0,43.63679267506786,-79.42443456181937,0
147453,W13,1.0,1,No,500-999 sqft,Yes,S,16.0,2,781.0,623000.0,43.64724775958037,-79.37249219611688,6
669050,W13,2.0,3,YES,2500-2999 sqft,N,S,28.0,1,2634.0,3705000.0,43.64810749483533,-79.36056623344737,11
323630,W10,1.0,1,No,1000-1499 sqft,N,E,25.0,1,1000.0,1298000.0,43.66054877681103,-79.42271814020718,4
374525,W10,1.0,1,No,0-499 sqft,Yes,S,1.0,4,601.0,467000.0,43.67858121530108,-79.36645198430281,20
318231,W11,2.0,2,No,500-999 sqft,N,S,12.0,4,458.0,778000.0,43.6505467542605,-79.37162409734184,6
626517,W10,0.0,1,No,0-499 sqft,N,S,3.0,6,347.0,520000.0,43.68911515612067,-79.37875951206125,5
141933,W13,1.0,1,YES,500-999 sqft,Yes,No,20.0,10,848.0,960000.0,43.63259061666473,-79.39941563155764,13
669760,W10,1.0,1,No,500-999 sqft,N,No,12.0,19,509.0,785000.0,43.69360603005223,-79.37939453020746,5
210487,W11,1.0,1,No,0-499 sqft,Yes,No,24.0,21,453.0,561000.0,43.64757898541424,-79.37918441637122,18
535560,W13,1.0,1,YES,0-499 sqft,N,No,3.0,11,267.0,429000.0,43.648757286953554,-79.39961370073132,9
143406,W10,2.0,2,No,1000-1499 sqft,Yes,No,5.0,9,1133.0,1376000.0,43.68047913845472,-79.37553086702303,20
951416,W13,0.0,1,No,0-499 sqft,N,No,23.0,0,406.0,488000.0,43.64075016911749,-79.3845723377689,18
683534,W13,3.0,2,No,1000-1499 sqft,N,E,3.0,4,627.0,810000.0,43.64573683669193,-79.37127422896353,6
792605,W10,2.0,2,YES,500-999 sqft,N,S,8.0,6,1039.0,1131000.0,43.67681423232742,-79.37943328338285,8
518633,W10,1.0,2,YES,500-999 sqft,Yes,S,1.0,8,822.0,930000.0,43.65498584447674,-79.41501224428369,4
923271,W13,1.0,1,No,0-499 sqft,N,We,12.0,6,306.0,389000.0,43.63236189361663,-79.40912512368959,7
106766,W10,2.0,2,YES,1000-1499 sqft,N,We,7.0,6,1244.0,1441000.0,43.676659179682886,-79.36608241327582,20
752340,W11,2.0,2,No,1500-1999 sqft,N,We,1.0,20,1456.0,1610000.0,43.671420702065646,-79.37892744985265,8
731831,W10,1.0,2,No,0-499 sqft,N,S,20.0,3,418.0,490000.0,43.67766429388423,-79.37232243674451,20
787280,W10,2.0,2,No,500-999 sqft,N,S,59.0,5,569.0,898000.0,43.67314137608199,-79.37884624459134,8
956744,W13,2.0,2,No,0-499 sqft,Yes,S,13.0,22,599.0,537000.0,43.63146072831441,-79.41595214570981,7
678907,W13,1.0,1,YES,500-999 sqft,Yes,E,19.0,32,441.0,711000.0,43.61839685594996,-79.39270700364348,13
347483,W13,0.0,1,No,0-499 sqft,Yes,S,6.0,28,381.0,390000.0,43.63370671171166,-79.41963047200848,0
783075,W13,1.0,1,YES,500-999 sqft,Yes,S,12.0,4,548.0,527000.0,43.64077073150303,-79.39850328400894,3
378476,W13,1.0,1,YES,500-999 sqft,Yes,E,5.0,1,424.0,,43.64930515257511,-79.36307349926591,6
702865,W10,3.0,3,No,500-999 sqft,N,S,13.0,2,532.0,910000.0,43.65948123575357,-79.38241581177019,19
269306,W10,1.0,1,YES,0-499 sqft,Yes,S,12.0,2,415.0,540000.0,43.69217388995253,-79.36448781837086,15
329604,W10,1.0,1,YES,0-499 sqft,N,S,16.0,0,455.0,516000.0,43.68334223770893,-79.37416851894844,5
493381,W13,2.0,2,YES,500-999 sqft,N,We,36.0,0,1048.0,1191000.0,43.650184410918,-79.40133341553552,9
411601,W13,1.0,1,No,500-999 sqft,Yes,No,15.0,4,477.0,665000.0,43.6484714144653,-79.40602675819353,23
713558,W11,1.0,1,YES,0-499 sqft,Yes,E,39.0,17,491.0,559000.0,43.65147642875657,-79.37109146734238,6
755297,W10,1.0,1,No,500-999 sqft,Yes,We,9.0,11,365.0,572000.0,43.6603425715445,-79.40507986797073,22
473022,W11,1.0,1,YES,500-999 sqft,N,S,7.0,15,438.0,589000.0,43.6637547846908,-79.37660996186224,19
139137,W10,1.0,2,YES,1000-1499 sqft,Yes,E,32.0,1,755.0,980000.0,43.666829188707794,-79.3930490825794,24
215619,W13,1.0,1,No,500-999 sqft,Yes,E,33.0,14,514.0,765000.0,43.64288723914429,-79.40826996012403,23
205420,W10,2.0,2,No,1000-1499 sqft,Yes,S,,7,1177.0,1055000.0,43.68332066075334,-79.37707537883203,5
781516,W10,2.0,2,No,1500-1999 sqft,Yes,S,5.0,21,1202.0,1810000.0,43.65252552013207,-79.40852086563567,22
939211,W13,1.0,1,No,500-999 sqft,Yes,No,5.0,17,357.0,612000.0,43.63213054074154,-79.41199999323018,7
616141,W11,1.0,1,YES,500-999 sqft,Yes,S,2.0,3,497.0,897000.0,43.65809363384973,-79.35618731424087,16
395217,W13,1.0,1,YES,1000-1499 sqft,N,No,16.0,1,589.0,779000.0,43.64643244048693,-79.37060582053675,6
510425,W13,1.0,1,No,0-499 sqft,Yes,S,,7,319.0,368000.0,43.63990591956056,-79.42618308139065,0
975476,W10,1.0,1,YES,0-499 sqft,N,No,11.0,6,450.0,524000.0,43.66322795188762,-79.41042587905767,12
926036,W11,1.0,1,No,0-499 sqft,Yes,E,10.0,13,502.0,557000.0,43.66521435620991,-79.3622879135826,2
169450,W10,2.0,2,YES,500-999 sqft,Yes,No,4.0,17,998.0,1259000.0,43.685417144421365,-79.38294021567779,14
920683,W13,1.0,1,No,0-499 sqft,Yes,No,29.0,0,599.0,504000.0,43.63243653372616,-79.42070719250599,0
900669,W10,2.0,2,YES,1000-1499 sqft,N,E,21.0,1,1387.0,1744000.0,43.67464978318188,-79.36317788953946,2
618120,W11,1.0,1,No,500-999 sqft,Yes,We,33.0,3,481.0,670000.0,43.67226348732941,-79.37503235297966,8
719743,W11,1.0,2,YES,500-999 sqft,N,No,43.0,2,1047.0,737000.0,43.64872102849496,-79.37415526608869,6
692806,W11,1.0,1,No,500-999 sqft,N,S,6.0,2,578.0,740000.0,43.65650792504425,-79.36616141503676,16
938282,W11,2.0,2,No,500-999 sqft,Yes,S,17.0,37,876.0,1193000.0,43.64988789008445,-79.37292788829183,6
554171,W11,1.0,1,No,0-499 sqft,N,S,38.0,8,431.0,523000.0,43.65984331294747,-79.36767020030547,16
681638,W10,0.0,1,No,0-499 sqft,Yes,S,7.0,34,340.0,512000.0,43.66863404766448,-79.4027495605898,12
865936,W13,1.0,1,YES,0-499 sqft,Yes,S,7.0,4,419.0,558000.0,43.64937007429652,-79.40881357053799,17
327958,W13,1.0,1,No,500-999 sqft,Yes,No,2.0,1,576.0,590000.0,43.63911189342496,-79.39775402540162,3
923553,W10,1.0,1,No,0-499 sqft,N,No,1.0,37,431.0,561000.0,43.68262564386761,-79.38635520680053,14
539895,W10,2.0,2,No,1000-1499 sqft,N,S,12.0,2,1115.0,1610000.0,43.661296705551706,-79.39918466121108,22
702927,W10,1.0,1,YES,500-999 sqft,Yes,S,12.0,2,562.0,805000.0,43.66302170037451,-79.42270523124351,21
226345,W13,1.0,1,YES,500-999 sqft,N,S,7.0,6,731.0,681000.0,43.63258473804285,-79.40878634947043,7
288682,W13,1.0,1,No,0-499 sqft,N,No,9.0,2,281.0,406000.0,43.62046658541182,-79.39474659633309,13
418196,W13,2.0,2,No,1500-1999 sqft,Yes,No,11.0,15,739.0,1158000.0,43.64921447823677,-79.42179282375844,17
549749,W11,1.0,2,No,500-999 sqft,N,No,10.0,13,348.0,489000.0,43.65589956484414,-79.35825835522174,16
228894,W10,1.0,1,No,0-499 sqft,N,S,27.0,9,463.0,573000.0,43.65226106743391,-79.40660412569078,22
651765,W10,1.0,1,No,500-999 sqft,Yes,S,18.0,11,605.0,464000.0,43.68519985066186,-79.37556838466963,5
427802,W13,1.0,1,No,500-999 sqft,N,No,3.0,24,465.0,526000.0,43.649391055006106,-79.3612783710834,11
792222,W13,3.0,2,YES,3000-3499 sqft,Yes,No,1.0,5,1610.0,2882000.0,43.64010686631324,-79.41762673336088,7
771561,W10,1.0,1,No,0-499 sqft,Yes,No,8.0,1,350.0,428000.0,43.66358026206304,-79.39879823914539,24
221618,W13,1.0,1,No,1000-1499 sqft,N,S,61.0,15,655.0,834000.0,43.643120420038215,-79.41063963143216,23
979162,W11,0.0,1,No,0-499 sqft,N,No,0.0,16,355.0,445000.0,43.66802556060104,-79.37701985887311,8
806709,W10,2.0,2,YES,4000+ sqft,N,We,1.0,12,3263.0,4438000.0,43.66132427985825,-79.40999072892143,22
120207,W13,1.0,2,YES,500-999 sqft,N,We,42.0,0,371.0,484000.0,43.642946043993454,-79.40900418101614,23
258181,W11,1.0,1,YES,1000-1499 sqft,Yes,No,12.0,0,476.0,679000.0,43.66775004725875,-79.37252171074864,2
384514,W13,1.0,1,No,0-499 sqft,Yes,S,14.0,35,296.0,397000.0,43.65000851714971,-79.35559725356671,11
710286,W10,1.0,1,YES,500-999 sqft,Yes,No,1.0,1,559.0,1042000.0,43.684258619562165,-79.37997756465265,5
567832,W13,2.0,1,No,500-999 sqft,N,S,2.0,6,482.0,615000.0,43.63570161762114,-79.4029275515277,13
829641,W13,2.0,3,YES,500-999 sqft,Yes,We,19.0,3,445.0,712000.0,43.64116075396929,-79.398622179333,3
678439,W13,1.0,1,No,0-499 sqft,Yes,No,24.0,23,686.0,508000.0,43.637953775393065,-79.41903796809413,0
659482,W10,2.0,2,No,500-999 sqft,N,S,9.0,12,862.0,890000.0,43.66635760124446,-79.39817955713957,24
245327,W13,3.0,2,No,1000-1499 sqft,Yes,E,7.0,10,685.0,916000.0,43.64417999141303,-79.4052599574869,23
458879,W10,1.0,1,No,500-999 sqft,N,S,3.0,0,832.0,964000.0,43.65795114902981,-79.40619812043718,22
219112,W11,1.0,1,No,500-999 sqft,Yes,We,3.0,3,606.0,612000.0,43.665789357996765,-79.3708280169133,2
281548,W10,0.0,1,No,0-499 sqft,N,S,10.0,17,415.0,508000.0,43.65210335221119,-79.41001287170636,17
660895,W10,2.0,1,No,500-999 sqft,Yes,We,14.0,1,581.0,797000.0,43.67358682302526,-79.39316492131188,1
724904,W13,1.0,1,No,500-999 sqft,Yes,S,17.0,15,607.0,485000.0,43.64932962529543,-79.39038550059264,10
816211,W10,2.0,2,No,1500-1999 sqft,Yes,No,12.0,3,1103.0,,43.66995371428593,-79.3930360876398,1
693668,W10,2.0,2,YES,1000-1499 sqft,Yes,S,7.0,1,889.0,904000.0,43.665591846017584,-79.42001823134504,21
252983,W10,1.0,1,No,500-999 sqft,Yes,E,2.0,3,399.0,505000.0,43.67379504467882,-79.40792818772206,12
426955,W10,1.0,1,No,500-999 sqft,N,S,2.0,16,687.0,906000.0,43.68525439067344,-79.36345716994065,15
830305,W11,1.0,1,YES,500-999 sqft,Yes,No,14.0,1,483.0,543000.0,43.65832334631761,-79.37641047842823,19
627387,W13,2.0,3,No,500-999 sqft,N,S,4.0,7,562.0,726000.0,43.64236820220579,-79.39936048144713,23
513039,W13,2.0,2,No,,Yes,We,0.0,14,900.0,967000.0,43.62839524021239,-79.41499786833643,7
380364,W13,1.0,1,No,500-999 sqft,Yes,No,3.0,1,419.0,555000.0,43.64016198407541,-79.42357403262632,0
829954,W10,1.0,1,No,0-499 sqft,Yes,E,14.0,7,565.0,462000.0,43.66484350153261,-79.41429515284075,4
