id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
979736,W13,3,2,No,1000-1499 sqft,N,S,25,7,1286,1532000,43.64187232403438,-79.39430681998628
850089,W10,1,1,No,0-499 sqft,Yes,S,NA,1,491,499000,43.671700303478275,-79.36115524936471
162131,W11,1,1,YES,500-999 sqft,N,S,6,7,463,774000,43.65032245079778,-79.37120454365227
343486,W13,2,2,No,500-999 sqft,Yes,We,6,15,859,1055000,43.64804270178287,-79.36213111175094
952720,W13,1,1,No,0-499 sqft,N,No,5,0,278,359000,43.65003662843242,-79.40159380819077
494302,W13,1,1,No,0-499 sqft,N,S,16,15,289,328000,43.64982237103993,-79.35066156177925
281595,W13,2,1,YES,500-999 sqft,Yes,No,2,16,652,785000,43.64662588962825,-79.40079282334744
386717,W10,1,1,No,500-999 sqft,Yes,S,4,16,343,487000,43.675552308961294,-79.365826551702
230993,W11,1,1,No,500-999 sqft,N,E,0,14,1251,965000,43.6597514193347,-79.37424692503863
130636,W13,2,2,YES,1000-1499 sqft,N,We,9,5,833,1003000,43.64893466078119,-79.41869870721416
909945,W13,2,2,No,1500-1999 sqft,Yes,No,30,3,1602,1443000,43.63178732636137,-79.41643925748417
631805,W13,2,2,No,1000-1499 sqft,Yes,No,8,3,902,1117000,43.64493551349768,-79.3799286528441
284688,W11,1,1,No,500-999 sqft,Yes,E,5,14,469,640000,43.66543439247753,-79.36081204809322
478956,W10,2,1,No,500-999 sqft,Yes,We,1,9,662,922000,43.666622587748336,-79.39625360151291
750969,W10,1,1,No,500-999 sqft,N,We,3,7,386,602000,43.69150775581276,-79.36843671360343
301680,W10,2,2,YES,1000-1499 sqft,N,S,13,3,1163,1410000,43.685909321491984,-79.37003753174434
578919,W10,1,1,YES,500-999 sqft,N,S,30,11,525,531000,43.6585440392678,-79.3901874715238
222345,W13,2,2,No,1000-1499 sqft,N,E,16,1,886,1457000,43.644054151310534,-79.41990849947027
434709,W10,1,1,YES,500-999 sqft,Yes,S,25,2,610,716000,43.67796133779309,-79.38215663171047
981091,W10,2,2,No,1000-1499 sqft,Yes,S,0,26,1435,1507000,43.67439549528189,-79.36985132561612
476672,W13,2,2,No,0-499 sqft,Yes,S,3,6,305,470000,43.6433543382696,-79.40129575985334
899990,W11,2,2,YES,2000-2499 sqft,Yes,We,2,0,768,1481000,43.65512556356188,-79.35937837082624
590636,W10,1,1,YES,500-999 sqft,Yes,S,13,8,674,856000,43.657644830154325,-79.41525535985708
997513,W10,1,1,YES,500-999 sqft,Yes,S,9,12,556,738000,43.668409718983625,-79.39604818696033
981637,W10,2,2,No,500-999 sqft,N,S,10,4,668,883000,43.65210612182342,-79.41567540402747
927137,W13,1,1,No,500-999 sqft,N,No,4,3,377,656000,43.64106317073085,-79.39139217021182
367405,W11,1,1,YES,500-999 sqft,N,E,6,31,499,654000,43.66111115694984,-79.38040881871486
437405,W13,2,2,No,2000-2499 sqft,N,No,6,29,1841,2256000,43.638936770831144,-79.39510932872719
105003,W10,1,2,No,0-499 sqft,Yes,S,28,5,500,619000,43.68709743398835,-79.37888733376793
590339,W13,2,3,No,0-499 sqft,Yes,S,13,2,435,568000,43.63311244639922,-79.42039879761728
436357,W10,0,1,No,0-499 sqft,Yes,S,2,7,536,546000,43.682292627650895,-79.3678757358699
637424,W10,1,1,YES,500-999 sqft,Yes,S,9,9,495,727000,43.663428834236576,-79.39534809897313
367869,W13,1,1,No,0-499 sqft,Yes,We,10,2,395,611000,43.63853076517472,-79.4253706926484
846857,W13,1,1,YES,0-499 sqft,N,E,39,0,283,386000,43.64453259043687,-79.41151073442389
385909,W10,1,1,No,500-999 sqft,Yes,S,0,26,917,632000,43.67499176152854,-79.38692281499965
857067,W11,1,1,YES,0-499 sqft,Yes,We,9,9,446,576000,43.65841480353197,-79.35536122569027
376481,W10,2,2,YES,1500-1999 sqft,Yes,No,5,5,2697,1839000,43.66692438936393,-79.40228637290649
117716,W10,1,1,No,500-999 sqft,Yes,S,68,10,630,678000,43.68093749979008,-79.37783779925412
413467,W10,1,1,No,500-999 sqft,N,E,1,35,510,668000,43.658362110633355,-79.38558002939372
243433,W13,0,1,No,0-499 sqft,Yes,We,42,17,430,380000,43.64137503000332,-79.37620552334634
114324,W10,2,2,YES,500-999 sqft,N,No,44,9,731,801000,43.66338135880305,-79.39567236790568
880265,W10,2,2,No,1000-1499 sqft,N,No,13,13,913,1115000,43.68041469456927,-79.38247713017913
632844,W10,1,1,YES,1000-1499 sqft,Yes,We,5,7,859,976000,43.662214329261325,-79.41704184357629
180160,W13,1,1,YES,500-999 sqft,N,S,26,9,435,610000,43.64897622393725,-79.39453046320048
293485,W13,1,1,No,0-499 sqft,N,S,15,1,398,329000,43.64507664381015,-79.36604492756445
889364,W10,2,3,No,500-999 sqft,Yes,E,10,3,606,760000,43.67103064297414,-79.41732040730588
397769,W10,2,2,No,1500-1999 sqft,N,We,5,25,1021,1381000,43.65985829392025,-79.40204319882596
510474,W10,1,1,No,500-999 sqft,Yes,S,2,4,493,730000,43.6718121613957,-79.4228779236723
292721,W10,1,1,YES,500-999 sqft,N,No,17,1,600,787000,43.66161543785852,-79.3877593779055
991537,W13,1,1,YES,0-499 sqft,Yes,S,5,5,293,391000,43.65432518586497,-79.3839342092554
451073,W13,2,3,No,3000-3499 sqft,Yes,We,52,1,1885,2313000,43.63046069961071,-79.42522866576199
200517,W10,1,1,No,0-499 sqft,Yes,No,5,21,425,523000,43.67146481476714,-79.38917134463728
264169,W10,1,1,YES,500-999 sqft,Yes,No,11,2,357,485000,43.65452021859013,-79.401402953525
402086,W10,1,1,No,500-999 sqft,Yes,E,15,5,350,516000,43.686500232413266,-79.38525644372562
200749,W10,1,1,YES,500-999 sqft,Yes,S,6,5,458,709000,43.67886264294088,-79.3834645768327
452556,W10,2,2,No,1000-1499 sqft,Yes,No,18,14,873,1197000,43.68881857477929,-79.37434323475638
466590,W10,1,1,No,0-499 sqft,N,E,20,4,455,468000,43.660297855622424,-79.38697617420198
525562,W10,1,1,YES,500-999 sqft,Yes,No,16,15,472,609000,43.669763910182056,-79.40182878652493
991048,W13,2,2,No,500-999 sqft,N,S,17,3,654,833000,43.63017114497472,-79.41943953725405
372412,W13,1,1,No,0-499 sqft,Yes,We,3,26,415,475000,43.64960401719033,-79.39154503840398
690848,W13,2,2,No,1500-1999 sqft,Yes,E,6,0,1460,1754000,43.6346822525599,-79.39728201872629
623766,W13,2,2,No,1000-1499 sqft,Yes,We,4,1,1345,1512000,43.64248691068858,-79.36961113966244
643416,W11,2,2,YES,500-999 sqft,N,No,27,0,980,844000,43.67189471479784,-79.37221176015335
884798,W10,2,2,YES,500-999 sqft,Yes,S,3,11,654,829000,43.66206044773163,-79.4134597277409
463811,W13,1,1,No,500-999 sqft,Yes,No,25,3,425,398000,43.64893847564376,-79.38616307773097
834065,W10,0,1,No,0-499 sqft,Yes,No,11,3,NA,523000,43.67066375238001,-79.41096810539081
437568,W10,1,1,No,500-999 sqft,N,E,14,19,591,828000,43.66404831090383,-79.41708335473098
705765,W10,1,1,YES,500-999 sqft,N,E,12,15,532,501000,43.68111743318815,-79.37495317747695
171293,W13,1,1,No,0-499 sqft,Yes,S,89,6,333,385000,43.650112490266714,-79.38237446152262
605456,W13,1,1,No,0-499 sqft,Yes,E,18,1,352,465000,43.64802226176221,-79.40372140966632
370813,W11,1,1,No,500-999 sqft,Yes,No,7,20,497,637000,43.65409128456144,-79.36346436085665
203657,W10,1,1,YES,500-999 sqft,N,No,5,2,423,617000,43.66341875911212,-79.420365316592
261018,W10,2,2,No,500-999 sqft,Yes,S,2,6,632,672000,43.66636441891691,-79.40259398283867
679917,W10,3,2,No,500-999 sqft,N,S,6,4,436,703000,43.66525681185178,-79.39699069713213
477111,W13,2,2,YES,NA,Yes,No,55,6,505,774000,43.65305314045417,-79.3876067895445
817679,W11,1,1,No,500-999 sqft,N,S,23,65,331,481000,43.669537827462236,-79.36536700633911
639403,W13,1,1,YES,0-499 sqft,Yes,E,6,2,426,459000,43.63238052800194,-79.42433137799173
962359,W13,NA,2,No,500-999 sqft,Yes,No,20,26,489,689000,43.64987863028813,-79.38891824927462
520821,W10,0,1,No,0-499 sqft,Yes,E,10,5,418,568000,43.669476384832286,-79.39287273527314
254195,W10,2,2,YES,500-999 sqft,N,S,7,5,1051,991000,43.66522759225261,-79.41471702116432
883182,W10,1,2,No,0-499 sqft,N,We,9,10,689,629000,43.660291271598815,-79.39383433026774
161297,W13,1,2,YES,0-499 sqft,Yes,No,19,8,366,534000,43.645474803342836,-79.39632431537443
640005,W10,1,2,YES,500-999 sqft,N,E,24,15,643,591000,43.66667276827407,-79.40468641199023
449193,W10,2,1,YES,1000-1499 sqft,Yes,No,NA,3,948,951000,43.67841802999542,-79.37612374297817
401284,W10,1,1,No,0-499 sqft,Yes,No,NA,1,561,656000,43.68675449413716,-79.36301232401058
657354,W11,2,2,YES,2000-2499 sqft,N,S,27,14,2183,2768000,43.66685307064971,-79.37402082829071
548507,W10,1,1,YES,500-999 sqft,Yes,S,10,14,531,686000,43.67181013031483,-79.4078427107261
380539,W10,1,1,No,0-499 sqft,N,S,2,12,487,704000,43.68108206284207,-79.37304113549436
294130,W10,1,1,YES,500-999 sqft,N,No,10,6,771,1003000,43.69037607664129,-79.38754564654874
638279,W13,1,1,YES,500-999 sqft,N,S,7,7,280,406000,43.644946848826514,-79.40406395874336
361886,W13,2,2,No,500-999 sqft,N,S,4,6,895,731000,43.64673860504794,-79.39913801368705
378226,W13,2,2,No,1000-1499 sqft,Yes,S,7,5,1580,1606000,43.645244678321355,-79.40225647060798
425235,W10,2,2,No,1000-1499 sqft,N,E,13,5,1040,1144000,43.6596023851576,-79.39948199850433
581262,W13,2,2,YES,0-499 sqft,N,We,6,15,400,709000,43.63020884982954,-79.41590467407407
580681,W10,1,1,YES,500-999 sqft,N,We,11,11,729,621000,43.652441845396716,-79.41022127103037
227262,W13,2,1,No,500-999 sqft,N,E,5,1,493,631000,43.64837482891136,-79.36274912133636
837521,W13,2,2,No,0-499 sqft,N,S,1,10,299,464000,43.639564724620676,-79.4062878910092
587733,W10,1,1,No,NA,N,S,8,6,844,1220000,43.65552290552569,-79.41364116722669
745278,W10,1,1,No,0-499 sqft,Yes,We,9,2,486,470000,43.65967459728886,-79.39757858594795
352612,W13,3,2,No,500-999 sqft,Yes,S,46,0,686,909000,43.64151516050537,-79.39760010329262
172352,W11,2,2,No,1500-1999 sqft,Yes,No,14,15,2108,2475000,43.662237658723015,-79.3759521655218
860943,W10,1,1,YES,500-999 sqft,Yes,S,0,15,735,679000,43.68405224949424,-79.39078456928807
492811,W11,2,2,No,500-999 sqft,N,S,14,5,741,1124000,43.65697382265277,-79.36056323379908
944164,W13,1,1,No,0-499 sqft,Yes,S,5,2,562,590000,43.63389040779192,-79.40454608906322
680795,W13,2,2,No,500-999 sqft,Yes,S,4,13,404,544000,43.628281778224014,-79.41018007684828
783625,W13,3,3,No,500-999 sqft,Yes,S,63,1,659,1089000,43.645495513819284,-79.39124299086133
996689,W13,2,2,No,0-499 sqft,N,S,36,1,399,444000,43.62692593123381,-79.41936620541934
528350,W13,3,2,No,500-999 sqft,N,E,7,0,544,641000,43.64842294014728,-79.3888185864262
560716,W11,1,1,YES,500-999 sqft,Yes,E,0,5,585,657000,43.654287758407044,-79.366593786942
588441,W10,3,2,No,4000+ sqft,Yes,E,6,10,4076,4227000,43.68941601921187,-79.37195342687309
701160,W11,1,1,No,500-999 sqft,Yes,S,6,11,389,532000,43.66042556485409,-79.37226830713016
205090,W13,1,1,YES,500-999 sqft,Yes,S,16,10,532,709000,43.640539341341054,-79.42486086413436
109224,W13,1,1,YES,500-999 sqft,Yes,S,3,3,746,625000,43.64830241456163,-79.36657078735891
118954,W11,0,1,No,0-499 sqft,Yes,No,8,23,357,577000,43.64902286071063,-79.37394056668552
914220,W11,1,1,No,500-999 sqft,Yes,No,8,5,341,473000,43.653910573779115,-79.35723683878787
166400,W13,1,1,YES,500-999 sqft,Yes,No,16,17,440,668000,43.6287326226133,-79.42067078368011
671704,W13,1,1,No,500-999 sqft,N,S,28,2,401,516000,43.64554599115441,-79.41597352586183
235858,W13,1,1,No,0-499 sqft,Yes,No,29,12,408,386000,43.630300279029456,-79.41222567348242
442145,W13,1,1,No,0-499 sqft,Yes,S,17,20,407,382000,43.63118853068664,-79.40200701319775
532720,W11,1,1,YES,500-999 sqft,Yes,No,62,11,872,1134000,43.66258151899426,-79.38503806975925
323775,W11,1,1,No,500-999 sqft,Yes,We,18,12,405,581000,43.655972795884956,-79.35476342632874
651686,W13,1,1,No,500-999 sqft,N,S,22,3,844,631000,43.63934434694062,-79.39025338568409
630904,W11,1,1,YES,500-999 sqft,N,E,5,4,473,677000,43.6615775243676,-79.38310100580534
810340,W10,2,2,No,1500-1999 sqft,Yes,S,4,0,1490,1930000,43.67526482292974,-79.3636810230931
295025,W11,1,1,No,500-999 sqft,Yes,S,7,8,529,566000,43.65241198987457,-79.38152989574712
577275,W10,1,2,YES,0-499 sqft,N,E,26,7,434,618000,43.66550495465051,-79.39401470567363
291797,W10,1,1,YES,0-499 sqft,N,S,1,2,344,626000,43.66572240035036,-79.42655051451366
299350,W10,2,2,No,1500-1999 sqft,Yes,No,6,10,915,1383000,43.676108929649445,-79.36762535684753
791345,W10,1,1,No,0-499 sqft,N,No,5,1,410,526000,43.66713002087807,-79.42593236192747
340533,W10,1,1,YES,500-999 sqft,Yes,We,1,9,660,856000,43.663967863917996,-79.4163740499587
863745,W10,3,2,No,2500-2999 sqft,N,S,16,18,2504,3371000,43.66674158517606,-79.40539304600844
149087,W13,1,1,YES,0-499 sqft,N,No,7,3,391,445000,43.649309390073,-79.42183692861109
384322,W10,1,1,No,500-999 sqft,N,E,1,0,577,722000,43.659611783093055,-79.39642909360285
890623,W10,1,1,No,0-499 sqft,Yes,S,28,3,502,438000,43.69030134473137,-79.36386695883279
742326,W11,3,2,No,5500-3999 sqft,N,No,27,3,2303,3720000,43.65257076168303,-79.37571993194855
329144,W13,2,2,No,1500-1999 sqft,N,E,6,11,2100,2006000,43.63407548495025,-79.42231171301562
651012,W10,1,1,YES,500-999 sqft,Yes,S,6,11,551,736000,43.663048580576856,-79.40256552191815
297889,W10,1,1,YES,500-999 sqft,Yes,No,7,23,1009,1204000,43.66056542260891,-79.40807580660731
315563,W13,1,1,No,0-499 sqft,Yes,S,46,0,255,445000,43.638526521826876,-79.39511885808633
122377,W10,1,1,No,500-999 sqft,N,No,7,4,435,570000,43.67717850711609,-79.39548435318399
702795,W10,3,2,No,500-999 sqft,Yes,No,12,25,977,NA,43.676751956635016,-79.39474246880775
445755,W13,1,1,No,0-499 sqft,Yes,E,2,4,401,502000,43.6519667314331,-79.40732302773718
251269,W13,0,1,No,0-499 sqft,N,S,59,0,310,408000,43.646924210788306,-79.38650822877068
879719,W10,1,1,YES,500-999 sqft,N,S,2,0,392,650000,43.667111296652486,-79.41567546285908
347637,W10,1,1,YES,500-999 sqft,Yes,S,7,32,1424,763000,43.68782028579559,-79.375701732151
343074,W13,2,2,YES,1000-1499 sqft,Yes,S,5,4,1164,1276000,43.64547079817718,-79.41482169044606
850374,W13,1,1,No,0-499 sqft,Yes,S,5,2,380,323000,43.63661914721787,-79.42369807851833
217572,W13,2,2,No,500-999 sqft,Yes,S,4,2,733,854000,43.64708484539149,-79.4145204497084
686593,W13,1,1,YES,500-999 sqft,N,No,18,16,586,681000,43.64177562781238,-79.38964147953621
340257,W10,0,1,No,0-499 sqft,Yes,No,27,1,315,461000,43.67747906232281,-79.39454570057154
322132,W10,1,1,No,500-999 sqft,Yes,No,4,1,612,619000,43.65184705843387,-79.40414815443836
387705,W13,2,3,No,500-999 sqft,N,S,37,6,366,644000,43.648651245132946,-79.39941650360456
660612,W10,1,1,No,0-499 sqft,Yes,S,22,5,521,404000,43.692740035894566,-79.38088983896097
815559,W13,2,3,No,0-499 sqft,N,S,3,12,548,425000,43.64061720921336,-79.39722702857412
162666,W11,1,1,No,500-999 sqft,Yes,No,18,17,363,578000,43.66595386500393,-79.37748943131805
208212,W10,3,3,No,500-999 sqft,N,S,4,4,545,659000,43.66470234885129,-79.41434061841764
402706,W13,3,2,No,1000-1499 sqft,Yes,No,21,6,819,997000,43.65049096983023,-79.40778629239193
312156,W10,2,2,No,500-999 sqft,N,S,28,9,846,1030000,43.67990416488819,-79.37922952044751
267489,W10,NA,2,No,500-999 sqft,Yes,No,27,31,NA,1127000,43.67475671047591,-79.39931430686002
417090,W10,3,3,No,500-999 sqft,N,No,1,4,661,1099000,43.65812511929128,-79.38540907197833
684958,W13,2,3,No,0-499 sqft,N,S,8,28,439,426000,43.64692190968504,-79.4064065895081
959979,W13,0,1,No,500-999 sqft,Yes,No,1,0,349,423000,43.63524600150085,-79.42073804951275
162232,W10,2,2,No,500-999 sqft,Yes,E,2,11,732,912000,43.684244840104434,-79.38525729326321
207093,W10,2,2,No,500-999 sqft,N,E,66,9,455,588000,43.664982200824625,-79.4038828639871
213723,W10,3,3,No,1000-1499 sqft,Yes,E,18,9,1196,1707000,43.6917301490801,-79.36840604993711
438859,W13,1,1,YES,500-999 sqft,N,S,4,1,347,564000,43.635467394417084,-79.40980198033976
875527,W13,1,2,No,NA,N,We,NA,3,497,557000,43.639918027785974,-79.41850758077128
961603,W10,2,3,YES,500-999 sqft,Yes,S,12,0,514,699000,43.68007418082792,-79.38572230628411
379828,W10,1,1,YES,500-999 sqft,Yes,No,9,3,472,634000,43.687459694058084,-79.38281419005516
110847,W13,1,1,YES,0-499 sqft,N,S,4,5,404,425000,43.65093876645939,-79.39738670004766
153165,W10,1,1,YES,500-999 sqft,Yes,No,3,7,508,619000,43.690746368359164,-79.37930357129281
244083,W10,1,2,YES,500-999 sqft,Yes,S,6,2,451,671000,43.67159987564319,-79.39150342837274
385582,W13,1,1,No,0-499 sqft,Yes,No,9,2,603,535000,43.65150865710648,-79.40175191965811
607801,W10,2,2,No,2000-2499 sqft,N,No,53,15,1165,1537000,43.68371993420683,-79.38801424766528
445832,W10,2,2,YES,1500-1999 sqft,N,No,11,2,1221,1656000,43.66796895802866,-79.40138736473754
964716,W10,3,3,No,2000-2499 sqft,Yes,No,13,11,2094,2978000,43.661704379438994,-79.41300077139077
391064,W11,2,2,YES,1000-1499 sqft,Yes,S,1,1,1680,1272000,43.655616530981625,-79.35980849995161
766816,W10,2,2,YES,500-999 sqft,Yes,No,16,9,407,742000,43.653651281869806,-79.40721035603272
183117,W11,1,1,No,NA,Yes,We,12,25,682,626000,43.665648932619376,-79.35858785553278
358245,W11,1,1,YES,500-999 sqft,N,We,20,6,746,694000,43.653042698549626,-79.36741962271803
132887,W13,2,3,No,500-999 sqft,N,S,4,19,561,803000,43.65182417487625,-79.395394644539
968258,W11,3,2,No,2000-2499 sqft,Yes,No,35,4,1735,2392000,43.66866096447691,-79.36302065803179
796385,W13,2,2,No,1500-1999 sqft,Yes,S,10,18,1334,1546000,43.64999013890913,-79.41441826130354
583068,W13,1,1,YES,0-499 sqft,N,S,7,15,488,481000,43.6463908018743,-79.40761139682203
970778,W10,1,2,YES,500-999 sqft,Yes,We,7,7,599,667000,43.66096076272754,-79.42510519608194
768265,W10,2,2,No,500-999 sqft,N,We,13,2,609,740000,43.65028686069769,-79.41664577346675
706607,W13,1,1,YES,500-999 sqft,Yes,S,14,9,413,623000,43.637431396705566,-79.41246740613062
101031,W13,3,3,No,500-999 sqft,Yes,E,16,3,749,978000,43.64669007707301,-79.38382097163115
347661,W10,1,1,YES,500-999 sqft,Yes,We,9,8,635,867000,43.67253659001332,-79.38456865933355
619354,W10,1,1,YES,500-999 sqft,N,S,16,3,558,845000,43.664911961763394,-79.41822013631622
258791,W10,1,2,No,500-999 sqft,Yes,No,9,15,366,504000,43.67046420776617,-79.4029202563619
223734,W10,2,3,YES,500-999 sqft,Yes,We,5,15,725,908000,43.66369403089066,-79.396234578572
101158,W10,1,1,YES,0-499 sqft,Yes,No,13,9,552,495000,43.68928977967896,-79.37649981574212
484937,W10,1,1,YES,0-499 sqft,N,S,8,15,347,588000,43.663510445426134,-79.40939440412927
469117,W10,2,1,No,2000-2499 sqft,Yes,S,27,7,1942,1846000,43.658701015439085,-79.40859969169017
799149,W10,2,2,No,1000-1499 sqft,N,S,9,4,906,930000,43.67402648521822,-79.37154792663682
119300,W10,3,2,No,1000-1499 sqft,N,E,9,8,709,1049000,43.658288756694674,-79.39814145221521
536591,W11,2,2,No,2500-2999 sqft,Yes,No,3,2,5395,3820000,43.672556297014765,-79.37155308603212
563683,W11,1,1,YES,500-999 sqft,Yes,S,16,8,516,661000,43.661140357775466,-79.36452280047718
927278,W13,2,2,No,1500-1999 sqft,Yes,S,8,9,1703,1919000,43.647459353853286,-79.36932902540597
750072,W10,2,2,No,5500-3999 sqft,Yes,S,4,4,2288,3478000,43.68203463229392,-79.37657306969976
664205,W10,1,1,YES,1000-1499 sqft,N,E,1,31,1273,1304000,43.67854645811734,-79.38568851935031
821678,W13,2,2,No,1500-1999 sqft,Yes,E,3,4,701,NA,43.64665933461555,-79.4013389614218
496160,W13,1,1,No,0-499 sqft,Yes,No,36,3,NA,340000,43.63679267506786,-79.42443456181937
147453,W13,1,1,No,500-999 sqft,Yes,S,16,2,781,623000,43.647247759580374,-79.37249219611688
669050,W13,2,3,YES,2500-2999 sqft,N,S,28,1,2634,3705000,43.64810749483533,-79.36056623344737
323630,W10,1,1,No,1000-1499 sqft,N,E,25,1,1000,1298000,43.66054877681103,-79.42271814020718
374525,W10,1,1,No,0-499 sqft,Yes,S,1,4,601,467000,43.67858121530108,-79.36645198430281
318231,W11,2,2,No,500-999 sqft,N,S,12,4,458,778000,43.6505467542605,-79.37162409734184
626517,W10,0,1,No,0-499 sqft,N,S,3,6,347,520000,43.68911515612067,-79.37875951206125
141933,W13,1,1,YES,500-999 sqft,Yes,No,20,10,848,960000,43.63259061666473,-79.39941563155764
669760,W10,1,1,No,500-999 sqft,N,No,12,19,509,785000,43.69360603005223,-79.37939453020746
210487,W11,1,1,No,0-499 sqft,Yes,No,24,21,453,561000,43.647578985414235,-79.37918441637122
535560,W13,1,1,YES,0-499 sqft,N,No,3,11,267,429000,43.648757286953554,-79.39961370073132
143406,W10,2,2,No,1000-1499 sqft,Yes,No,5,9,1133,1376000,43.68047913845472,-79.37553086702303
951416,W13,0,1,No,0-499 sqft,N,No,23,0,406,488000,43.64075016911749,-79.3845723377689
683534,W13,3,2,No,1000-1499 sqft,N,E,3,4,627,810000,43.64573683669193,-79.37127422896353
792605,W10,2,2,YES,500-999 sqft,N,S,8,6,1039,1131000,43.67681423232742,-79.37943328338285
518633,W10,1,2,YES,500-999 sqft,Yes,S,1,8,822,930000,43.65498584447674,-79.41501224428369
923271,W13,1,1,No,0-499 sqft,N,We,12,6,306,389000,43.63236189361663,-79.40912512368959
106766,W10,2,2,YES,1000-1499 sqft,N,We,7,6,1244,1441000,43.676659179682886,-79.36608241327582
752340,W11,2,2,No,1500-1999 sqft,N,We,1,20,1456,1610000,43.671420702065646,-79.37892744985265
731831,W10,1,2,No,0-499 sqft,N,S,20,3,418,490000,43.67766429388423,-79.37232243674451
787280,W10,2,2,No,500-999 sqft,N,S,59,5,569,898000,43.67314137608199,-79.37884624459134
956744,W13,2,2,No,0-499 sqft,Yes,S,13,22,599,537000,43.63146072831441,-79.41595214570981
678907,W13,1,1,YES,500-999 sqft,Yes,E,19,32,441,711000,43.61839685594996,-79.39270700364348
347483,W13,0,1,No,0-499 sqft,Yes,S,6,28,381,390000,43.63370671171166,-79.41963047200848
783075,W13,1,1,YES,500-999 sqft,Yes,S,12,4,548,527000,43.640770731503025,-79.39850328400894
378476,W13,1,1,YES,500-999 sqft,Yes,E,5,1,424,NA,43.64930515257511,-79.36307349926591
702865,W10,3,3,No,500-999 sqft,N,S,13,2,532,910000,43.65948123575357,-79.38241581177019
269306,W10,1,1,YES,0-499 sqft,Yes,S,12,2,415,540000,43.69217388995253,-79.36448781837086
329604,W10,1,1,YES,0-499 sqft,N,S,16,0,455,516000,43.68334223770893,-79.37416851894844
493381,W13,2,2,YES,500-999 sqft,N,We,36,0,1048,1191000,43.650184410918,-79.40133341553552
411601,W13,1,1,No,500-999 sqft,Yes,No,15,4,477,665000,43.6484714144653,-79.40602675819353
713558,W11,1,1,YES,0-499 sqft,Yes,E,39,17,491,559000,43.65147642875657,-79.37109146734238
